Date,Open,High,Low,Close*,Adj Close**,Volume
1/22/2020,126.38,126.47,125.9,126.18,126.18,"11,171"
1/21/2020,126.03,126.55,125.85,126.38,126.38,"15,943"
1/17/2020,126.22,126.43,125.25,126.35,126.35,"21,093"
1/16/2020,126.93,126.93,124.78,126.13,126.13,"29,763"
1/15/2020,126.97,127.22,126.07,126.6,126.6,"23,606"
1/14/2020,126.65,127.25,126.3,126.85,126.85,"32,348"
1/13/2020,127.35,127.4,126.45,126.55,126.55,"33,808"
1/10/2020,126.63,127.55,126.43,127.43,127.43,"31,915"
1/9/2020,126.35,127.18,126.05,126.72,126.72,"33,038"
1/8/2020,126.45,126.95,126.03,126.35,126.35,"41,439"
1/7/2020,127,127.25,125.78,126.53,126.53,"28,583"
1/6/2020,125,127.43,124.75,127.28,127.28,"33,907"
1/3/2020,125.78,125.95,124.57,124.72,124.72,"32,902"
1/2/2020,126,126.32,124.55,125.78,125.78,"28,659"
12/31/2019,124.4,124.75,124.4,124.7,124.7,"15,118"
12/30/2019,123.65,124.13,123.57,124.1,124.1,785
12/27/2019,123.3,123.88,123.2,123.5,123.5,"1,012"
12/26/2019,122.65,123.28,122.55,123.28,123.28,"1,040"
12/24/2019,-,-,-,-,-,-
12/23/2019,122,122.8,121.75,122.4,122.4,711
12/20/2019,122.22,122.4,121.8,122.22,122.22,"1,519"
12/19/2019,122.15,122.72,121.93,122.13,122.13,"2,086"
12/18/2019,122.3,122.65,121.82,122.25,122.25,"1,655"
12/17/2019,122.3,122.85,122.2,122.22,122.22,"2,347"
12/16/2019,122.5,122.88,122,122.3,122.3,"2,278"
12/13/2019,120.72,122.63,120.47,122.38,122.38,"4,776"
12/12/2019,120.4,120.65,119.95,120.43,120.43,"4,418"
12/11/2019,119.9,120.65,119.9,120.57,120.57,"3,005"
12/10/2019,120.38,120.55,119.82,119.88,119.88,"4,305"
12/9/2019,120.2,120.82,120,120.18,120.18,"6,403"
12/6/2019,120,120.47,119.68,120.2,120.2,"6,911"
12/5/2019,119.5,120.55,119.28,119.93,119.93,"6,949"
12/4/2019,120.6,120.7,119.4,119.45,119.45,"11,009"
12/3/2019,120.75,120.95,120.28,120.55,120.55,"7,303"
12/2/2019,120.97,121.07,120.28,120.75,120.75,"9,932"
11/29/2019,-,-,-,-,-,-
11/27/2019,120.78,121.85,120.35,121.43,121.43,"15,220"
11/26/2019,119.9,120.78,119.6,120.4,120.4,"9,395"
11/25/2019,119,120.53,118.85,119.7,119.7,"13,189"
11/22/2019,119.1,119.35,118.25,118.68,118.68,"14,486"
11/21/2019,119.4,119.95,119.07,119.32,119.32,"16,742"
11/20/2019,118.55,119.53,118.15,119.3,119.3,"16,535"
11/19/2019,118.68,118.9,117.7,118.78,118.78,"18,453"
11/18/2019,119.1,119.15,118.5,118.7,118.7,"18,188"
11/15/2019,119.07,119.43,118.57,119.1,119.1,"17,543"
11/14/2019,117.8,119.28,117.7,119.07,119.07,"24,100"
11/13/2019,119.82,119.85,117.35,118.1,118.1,"43,272"
11/12/2019,119.7,119.97,119.05,119.75,119.75,"30,537"
11/11/2019,119.45,119.95,118.82,119.88,119.88,"34,648"
11/8/2019,119.07,119.65,118.53,119.25,119.25,"32,600"
11/7/2019,119.2,119.78,118.6,119,119,"33,447"
11/6/2019,119.22,119.6,118.2,119,119,"23,998"
11/5/2019,120,120.15,118.9,119.45,119.45,"25,450"
11/4/2019,119.53,120.32,119.05,120.07,120.07,"26,210"
11/1/2019,117.22,119.7,117.13,119.53,119.53,"30,669"
10/31/2019,113.5,114.15,111,111.68,111.68,"26,023"
10/30/2019,113.05,114.43,112.7,113.38,113.38,404
10/29/2019,112.75,113.35,112.18,113.35,113.35,"1,022"
10/28/2019,112.57,113,111.8,112.88,112.88,600
10/25/2019,110.5,112.1,110.38,111.97,111.97,599
10/24/2019,110.6,111.5,110,110.43,110.43,"1,856"
10/23/2019,109.53,110.45,108.93,110.2,110.2,"2,708"
10/22/2019,110.75,110.9,109.7,109.88,109.88,"1,349"
10/21/2019,110.4,111.15,109.72,110.95,110.95,"1,107"
10/18/2019,112.5,112.5,109.55,110.47,110.47,"1,945"
10/17/2019,112.3,112.5,111.65,112.4,112.4,"1,272"
10/16/2019,111,112.5,111,112.35,112.35,"1,883"
10/15/2019,110.78,111.1,110.22,111,111,"1,812"
10/14/2019,109.7,110.85,109.6,110.63,110.63,"1,016"
10/11/2019,108.8,109.6,108.65,109.45,109.45,"3,337"
10/10/2019,108.45,108.93,108.07,108.72,108.72,"1,229"
10/9/2019,108.25,108.85,107.85,108.47,108.47,"1,948"
10/8/2019,108.47,108.85,108.07,108.18,108.18,"2,720"
10/7/2019,107.57,108.47,107.35,108.25,108.25,"3,751"
10/4/2019,106.65,107.8,106.3,107.35,107.35,"7,472"
10/3/2019,106.13,107,105.82,106.8,106.8,"6,534"
10/2/2019,104.85,106.3,104.5,106.05,106.05,"9,320"
10/1/2019,104.63,105.18,104.25,104.63,104.63,"7,950"
9/30/2019,105.13,105.2,104.32,104.57,104.57,"8,729"
9/27/2019,103.25,105.25,103.2,105.03,105.03,"16,279"
9/26/2019,103.1,103.35,102.55,102.95,102.95,"10,533"
9/25/2019,102.3,103.25,102.03,103,103,"8,712"
9/24/2019,101.75,102.85,101.65,102.13,102.13,"11,966"
9/23/2019,100.5,102.1,100.5,101.85,101.85,"11,391"
9/20/2019,99.93,100.13,98.95,99.35,99.35,"10,631"
9/19/2019,100.25,100.63,99.63,99.8,99.8,"12,179"
9/18/2019,99.35,100.5,99,100.38,100.38,"13,169"
9/17/2019,98.2,99.9,97.63,99.35,99.35,"18,748"
9/16/2019,98.3,99.35,97.72,98,98,"23,697"
9/13/2019,98.97,99.55,98,98.07,98.07,"34,805"
9/12/2019,99.03,99.5,97.68,98.72,98.72,"45,870"
9/11/2019,96.45,99.03,95.97,98.5,98.5,"44,904"
9/10/2019,93.9,96.6,93.75,96.15,96.15,"44,396"
9/9/2019,94.6,95.25,93.4,94.2,94.2,"43,293"
9/6/2019,97.4,97.45,94.88,94.88,94.88,"33,206"
9/5/2019,99.32,99.32,97.18,97.88,97.88,"35,071"
9/4/2019,99.28,99.55,98.65,99.03,99.03,"21,401"
9/3/2019,98.97,99.9,98.47,99.28,99.28,"26,729"
8/30/2019,105.65,105.75,104.63,105,105,"22,571"
8/29/2019,105.2,105.95,105.07,105.65,105.65,532
8/28/2019,104.75,105.75,104.75,105.07,105.07,525
8/27/2019,105.5,105.55,104.7,104.75,104.75,"1,074"
8/26/2019,105.4,105.75,104.5,105.47,105.47,664
8/23/2019,105.05,105.13,104,104.63,104.63,"1,628"
8/22/2019,103.15,105.07,103.03,104.97,104.97,"1,214"
8/21/2019,102,103.3,102,102.68,102.68,"1,584"
8/20/2019,100.5,102.15,100.5,101.8,101.8,"1,396"
8/19/2019,100.6,101.75,100.15,100.2,100.2,"1,393"
8/16/2019,100.8,101,99.7,99.93,99.93,"1,193"
8/15/2019,100.5,101.3,100,100.2,100.2,"1,875"
8/14/2019,100,101.15,99.75,100.2,100.2,"3,367"
8/13/2019,100.55,101.5,100.55,100.55,100.55,"4,140"
8/12/2019,105.05,105.05,105.05,105.05,105.05,"2,480"
8/9/2019,108,108.4,107.55,108.05,108.05,"3,306"
8/8/2019,107.72,108.25,107.43,107.95,107.95,"1,564"
8/7/2019,107.13,108.25,106.9,107.6,107.6,"2,690"
8/6/2019,108,108.75,106.97,107.13,107.13,"2,757"
8/5/2019,107.45,108.7,105.1,107.8,107.8,"6,213"
8/2/2019,108.2,108.5,107.55,107.65,107.65,"11,809"
8/1/2019,107.13,108.93,106.9,107.88,107.88,"14,261"
7/31/2019,108.47,108.47,106.57,106.9,106.9,"12,377"
7/30/2019,108.5,108.55,107.5,108.1,108.1,"11,083"
7/29/2019,109.13,109.6,108.57,108.65,108.65,"11,672"
7/26/2019,108.72,109.1,108.55,108.65,108.65,"6,816"
7/25/2019,108.9,109.32,108.55,108.65,108.65,"9,279"
7/24/2019,109,109.28,108.65,108.9,108.9,"7,691"
7/23/2019,108.2,109.2,108.2,109.05,109.05,"7,854"
7/22/2019,107.75,108.5,107.4,108.45,108.45,"8,262"
7/19/2019,107.47,107.85,107.1,107.6,107.6,"8,152"
7/18/2019,108.47,108.5,107.18,107.4,107.4,"14,182"
7/17/2019,108.25,108.25,107.38,108.13,108.13,"16,041"
7/16/2019,108.65,108.65,107.8,108.22,108.22,"15,546"
7/15/2019,108.28,108.97,107.57,108.5,108.5,"26,908"
7/12/2019,108.2,108.72,107.72,108.47,108.47,"34,641"
7/11/2019,107.75,108.05,107.1,107.88,107.88,"33,300"
7/10/2019,107.97,108.13,107.25,107.63,107.63,"33,638"
7/9/2019,106.28,108.43,105.85,108.13,108.13,"37,887"
7/8/2019,107.1,107.32,106.07,106.15,106.15,"33,471"
7/5/2019,106.45,107.8,106.4,107,107,"28,774"
7/3/2019,-,-,-,-,-,-
7/2/2019,104.15,105.2,103.88,104.1,104.1,"26,559"
7/1/2019,105,105.35,103.75,104.1,104.1,"25,602"
6/28/2019,110.88,112.32,110.3,110.5,110.5,"29,372"
6/27/2019,109.22,111,109.15,110.57,110.57,"1,134"
6/26/2019,107.88,109.55,107.88,109,109,"1,468"
6/25/2019,107.22,107.88,107,107.75,107.75,"1,486"
6/24/2019,106.78,107.4,106.32,106.93,106.93,"1,671"
6/21/2019,108.3,108.3,106.43,106.55,106.55,"3,370"
6/20/2019,108.72,109.1,108,108.18,108.18,"3,277"
6/19/2019,109.25,109.35,108.35,108.5,108.5,"3,213"
6/18/2019,109.5,109.85,109.18,109.45,109.45,"1,840"
6/17/2019,108.93,109.47,108.45,109.45,109.45,"2,485"
6/14/2019,109.15,109.38,108.6,108.78,108.78,"2,697"
6/13/2019,109.72,109.9,108.3,109.05,109.05,"3,376"
6/12/2019,110.82,111,108.78,109.65,109.65,"4,175"
6/11/2019,109.8,110.85,109.72,110.68,110.68,"2,831"
6/10/2019,107.5,109.75,106.8,109.7,109.7,"7,677"
6/7/2019,107.85,108.2,106.5,106.93,106.93,"6,792"
6/6/2019,108.05,108.25,107.3,107.6,107.6,"8,735"
6/5/2019,107.75,108.35,107.45,107.85,107.85,"10,069"
6/4/2019,107.35,108.05,107.1,107.55,107.55,"11,914"
6/3/2019,108.95,109.3,106.53,106.78,106.78,"13,211"
5/31/2019,110.07,110.9,107.65,108.47,108.47,"11,952"
5/30/2019,112.45,113.03,109.9,110.07,110.07,"18,460"
5/29/2019,111.3,112.55,111.13,112.35,112.35,"12,905"
5/28/2019,111.97,112.43,111,111.55,111.55,"13,372"
5/24/2019,110.93,111.3,110.6,111.18,111.18,"7,724"
5/23/2019,110.75,111.65,110.55,110.8,110.8,"9,401"
5/22/2019,110.72,111.25,110.32,110.65,110.65,"10,582"
5/21/2019,111.85,111.88,110.4,110.85,110.85,"15,285"
5/20/2019,111.75,111.8,110.8,111.35,111.35,"15,716"
5/17/2019,111,112.5,110.63,111.28,111.28,"23,267"
5/16/2019,109.72,111.03,109.05,110.47,110.47,"20,841"
5/15/2019,109.75,110.28,109.2,109.68,109.68,"24,506"
5/14/2019,110.1,111.55,109.35,109.5,109.5,"26,043"
5/13/2019,112.07,112.18,109.6,109.75,109.75,"45,662"
5/10/2019,112,113.72,111.38,112.45,112.45,"44,451"
5/9/2019,110.88,112.25,110.88,111.95,111.95,"41,764"
5/8/2019,112.47,112.8,110.93,111.07,111.07,"45,597"
5/7/2019,112.5,112.93,111.97,112.28,112.28,"44,664"
5/6/2019,112.72,114.88,111.88,112.28,112.28,"42,871"
5/3/2019,113.68,114.47,113.22,113.43,113.43,"33,436"
5/2/2019,114.3,114.47,113.45,113.68,113.68,"32,781"
5/1/2019,114.43,114.78,113.78,113.88,113.88,"31,520"
4/30/2019,124.95,125.75,123.75,123.75,123.75,"32,549"
4/29/2019,124.55,125.2,124.35,124.78,124.78,933
4/26/2019,124.43,125.1,123.9,124.55,124.55,"1,472"
4/25/2019,126.82,126.82,123.95,124.05,124.05,"2,985"
4/24/2019,128.45,128.5,126.4,126.78,126.78,"4,096"
4/23/2019,128.6,128.88,128.15,128.32,128.32,"2,415"
4/22/2019,128.52,128.7,128,128.5,128.5,"2,434"
4/18/2019,127.25,128.6,127.1,128.52,128.52,"3,759"
4/17/2019,127.47,127.47,126.53,126.93,126.93,"6,117"
4/16/2019,126.8,127.57,126.4,127.15,127.15,"3,904"
4/15/2019,127,127,126.03,126.3,126.3,"10,354"
4/12/2019,126,126.72,125.6,126.55,126.55,"11,051"
4/11/2019,126,126.88,125.75,126,126,"5,550"
4/10/2019,125.82,126.32,125.38,125.88,125.88,"4,219"
4/9/2019,126.05,126.55,125.6,125.9,125.9,"3,281"
4/8/2019,126.1,126.2,125.07,125.8,125.8,"12,536"
4/5/2019,127.45,127.5,125.85,126.05,126.05,"13,520"
4/4/2019,125.78,127.8,125.57,127.55,127.55,"12,970"
4/3/2019,126.45,126.72,125.55,125.78,125.78,"8,234"
4/2/2019,126.35,126.93,126.2,126.28,126.28,"8,020"
4/1/2019,125.7,127.28,125.63,126.18,126.18,"6,731"
3/29/2019,126.82,126.82,125.63,125.7,125.7,"7,935"
3/28/2019,126.25,126.7,126,126.53,126.53,"7,954"
3/27/2019,127,127.22,125.93,126.25,126.25,"13,537"
3/26/2019,127.4,127.75,126.85,126.9,126.9,"8,511"
3/25/2019,128.77,128.98,127.38,127.57,127.57,"13,865"
3/22/2019,130,130.25,128.77,129.73,129.73,"14,405"
3/21/2019,129.68,130.45,128.98,129.9,129.9,"13,558"
3/20/2019,129.4,129.85,128.9,129.57,129.57,"13,948"
3/19/2019,128.55,129.95,128.18,129.13,129.13,"27,883"
3/18/2019,129.25,129.7,128.2,128.32,128.32,"37,284"
3/15/2019,127.55,129.25,127.05,129.1,129.1,"32,257"
3/14/2019,127,127.88,126.95,127.4,127.4,"27,693"
3/13/2019,126.6,127.6,126.35,126.68,126.68,"41,892"
3/12/2019,129.18,129.4,126.32,126.65,126.65,"55,416"
3/11/2019,129.5,129.65,128.6,129,129,"36,421"
3/8/2019,128.9,129.88,128.52,129.68,129.68,"35,857"
3/7/2019,128.8,129.23,128.7,128.95,128.95,"34,568"
3/6/2019,128.82,129.13,128.45,128.9,128.9,"19,751"
3/5/2019,128.27,129.07,128.1,128.82,128.82,"23,158"
3/4/2019,129.8,129.8,128.13,128.35,128.35,"39,807"
3/1/2019,130.15,130.45,129.02,129.55,129.55,"38,071"
2/28/2019,129.57,129.95,128.45,129.95,129.95,"27,457"
2/27/2019,129.57,129.73,129.13,129.4,129.4,"1,495"
2/26/2019,128.93,129.82,128.77,129.57,129.57,"1,163"
2/25/2019,128.68,129,128,128.55,128.55,"1,999"
2/22/2019,127.7,128.75,127.68,128.68,128.68,"1,727"
2/21/2019,128.45,128.6,127.32,127.63,127.63,"2,798"
2/20/2019,127.85,128.38,127.8,128.32,128.32,"2,082"
2/19/2019,126.97,128.52,126.85,127.88,127.88,"3,025"
2/15/2019,126.3,126.7,126.03,126.63,126.63,"4,893"
2/14/2019,125.85,126.25,125.53,126.13,126.13,"5,985"
2/13/2019,126.55,126.72,125.88,125.95,125.95,"5,322"
2/12/2019,127.82,127.85,126.78,126.82,126.82,"7,043"
2/11/2019,127.25,127.9,127.03,127.82,127.82,"4,263"
2/8/2019,126.53,127.47,126.4,127.38,127.38,"2,973"
2/7/2019,126,126.78,125.9,126.3,126.3,"3,765"
2/6/2019,126.4,126.68,126.03,126.4,126.4,"5,524"
2/5/2019,125.85,126.85,125.85,126.7,126.7,"4,249"
2/4/2019,125.85,126.65,125.5,125.72,125.72,"8,858"
2/1/2019,125,125.72,124.85,125.45,125.45,"10,997"
1/31/2019,126.15,127.13,124.72,124.8,124.8,"16,337"
1/30/2019,126.6,126.63,126.05,126.15,126.15,"11,054"
1/29/2019,126.53,126.72,126.1,126.47,126.47,"10,669"
1/28/2019,125.93,126.6,125.57,126.4,126.4,"10,086"
1/25/2019,125.22,126.35,125,126.05,126.05,"14,489"
1/24/2019,125.55,125.63,124.93,125.35,125.35,"10,624"
1/23/2019,125.13,125.63,124.7,125.55,125.55,"10,513"
1/22/2019,125.9,126.03,124.85,125.13,125.13,"17,040"
1/18/2019,127.03,127.18,126.22,126.53,126.53,"19,651"
1/17/2019,127.68,127.7,126.25,127.1,127.1,"16,491"
1/16/2019,127.18,127.95,126.72,127.82,127.82,"27,662"
1/15/2019,125.4,127.1,125.25,126.95,126.95,"37,368"
1/14/2019,125,125.63,124.78,125.43,125.43,"31,617"
1/11/2019,125.03,125.65,124.72,124.97,124.97,"43,189"
1/10/2019,124.65,125.15,124.57,124.88,124.88,"41,644"
1/9/2019,125.1,125.4,124.72,124.8,124.8,"40,133"
1/8/2019,123.2,125.47,122.88,125.3,125.3,"59,405"
1/7/2019,121.8,123.4,121.43,123.2,123.2,"32,800"
1/4/2019,123.3,123.3,121.75,121.93,121.93,"28,172"
1/3/2019,123.65,123.88,122.35,123.22,123.22,"29,040"
1/2/2019,124.1,124.2,123.38,123.53,123.53,"29,275"
12/31/2018,124.5,125.57,124.5,124.8,124.8,"27,846"
12/28/2018,123.47,124.5,123.47,124.07,124.07,822
12/27/2018,121.78,123.9,121.72,122.93,122.93,"1,472"
12/26/2018,121.43,121.85,120.8,121.35,121.35,964
12/24/2018,-,-,-,-,-,-
12/21/2018,120.45,121.05,120.35,120.88,120.88,"1,683"
12/20/2018,119.75,120.43,119.22,120.22,120.22,"2,207"
12/19/2018,119.47,120.05,119.43,119.72,119.72,"1,470"
12/18/2018,119.03,120.1,118.72,119.78,119.78,"2,084"
12/17/2018,119.2,119.3,118.6,119.03,119.03,"2,250"
12/14/2018,119.13,119.85,119.1,119.57,119.57,"3,729"
12/13/2018,119.15,119.55,119,119.45,119.45,"2,241"
12/12/2018,118.38,119.3,118.15,119.13,119.13,"2,816"
12/11/2018,117.43,118.78,117.07,118.38,118.38,"2,798"
12/10/2018,118,118.05,117.4,117.57,117.57,"8,086"
12/7/2018,117.95,118.28,117.35,117.9,117.9,"10,269"
12/6/2018,118.05,118.45,117.55,117.95,117.95,"7,261"
12/4/2018,116.95,117.95,116.75,117.78,117.78,"9,527"
12/3/2018,117.68,117.75,116.75,116.88,116.88,"8,616"
11/30/2018,116.53,117.45,116.32,116.93,116.93,"8,457"
11/29/2018,117.03,117.03,115.53,116.6,116.6,"12,574"
11/28/2018,116.7,117.18,116.63,116.78,116.78,"7,170"
11/27/2018,116.97,117.2,116.47,116.7,116.7,"8,077"
11/26/2018,117.32,117.43,116.45,116.93,116.93,"9,495"
11/23/2018,-,-,-,-,-,-
11/21/2018,116.07,117.07,115.75,116.4,116.4,"19,131"
11/20/2018,116.28,116.32,115.38,115.7,115.7,"13,010"
11/19/2018,115.55,116.22,115.47,116.15,116.15,"15,231"
11/16/2018,114.9,115.57,114.53,115.35,115.35,"20,029"
11/15/2018,114.5,115.45,114.15,115.15,115.15,"19,471"
11/14/2018,115.32,115.8,114.35,114.6,114.6,"20,898"
11/13/2018,114.85,115.5,113.55,115.38,115.38,"38,899"
11/12/2018,114.25,115.4,114.13,114.93,114.93,"35,032"
11/9/2018,116.43,116.43,113.8,114.57,114.57,"54,692"
11/8/2018,115.63,117.22,115.35,116.55,116.55,"42,724"
11/7/2018,115.63,116.18,114.7,116.1,116.1,"43,381"
11/6/2018,115.22,115.9,115.05,115.43,115.43,"26,824"
11/5/2018,117.28,117.28,114.35,115.32,115.32,"43,264"
11/2/2018,117.53,117.85,116.8,117.07,117.07,"25,557"
11/1/2018,117.07,117.47,116.57,117.13,117.13,"25,952"
10/31/2018,114.55,116,113.7,115.85,115.85,"35,579"
10/30/2018,114.5,114.5,113.55,113.9,113.9,459
10/29/2018,114.3,114.68,114.13,114.3,114.3,900
10/26/2018,113.43,115,113.35,113.88,113.88,"2,130"
10/25/2018,113.68,113.95,113.25,113.35,113.35,"2,031"
10/24/2018,113.1,113.78,112.7,113.28,113.28,"3,883"
10/23/2018,112.85,112.97,111.9,112.78,112.78,"2,156"
10/22/2018,112.85,113.05,112.3,112.8,112.8,"3,829"
10/19/2018,113.25,113.3,112.1,112.25,112.25,"7,949"
10/18/2018,113.05,113.47,111.97,113.07,113.07,"6,831"
10/17/2018,112.85,113.15,112.5,112.93,112.93,"2,890"
10/16/2018,113.28,113.4,112.45,112.65,112.65,"8,336"
10/15/2018,112.18,113.68,112.05,113.38,113.38,"14,070"
10/12/2018,112.78,113.07,112.2,112.32,112.32,"5,471"
10/11/2018,112.38,112.85,112.18,112.63,112.63,"4,311"
10/10/2018,112.85,112.9,112.05,112.07,112.07,"20,844"
10/9/2018,113.97,114.47,113.2,113.35,113.35,"3,713"
10/8/2018,113.7,114.45,112.95,114.18,114.18,"6,962"
10/5/2018,113.55,114.15,113.35,113.8,113.8,"11,145"
10/4/2018,113.15,113.75,112.75,113.63,113.63,"9,247"
10/3/2018,113.95,114.03,113.13,113.2,113.2,"9,263"
10/2/2018,113.7,114.1,112.95,113.97,113.97,"10,288"
10/1/2018,113.7,114.35,113.28,113.68,113.68,"9,702"
9/28/2018,113.15,113.68,112.93,113.45,113.45,"9,486"
9/27/2018,113.82,113.82,112.85,113.22,113.22,"12,522"
9/26/2018,112.1,113.95,112.07,113.88,113.88,"12,577"
9/25/2018,112.15,112.53,111.9,112.35,112.35,"6,290"
9/24/2018,112.65,113.2,111.88,112.18,112.18,"12,935"
9/21/2018,112.7,113.2,112.1,113.07,113.07,"10,159"
9/20/2018,113.5,113.57,112.38,112.45,112.45,"17,678"
9/19/2018,113.03,113.43,112.8,113.1,113.1,"14,099"
9/18/2018,113.25,113.57,113.03,113.22,113.22,"18,543"
9/17/2018,113.8,113.97,113.03,113.43,113.43,"39,648"
9/14/2018,111.1,113.8,110.95,113.8,113.8,"47,519"
9/13/2018,111.5,111.53,110.18,110.8,110.8,"36,996"
9/12/2018,109.3,111.6,109.18,111.47,111.47,"52,540"
9/11/2018,110.07,110.18,109.13,109.3,109.3,"37,808"
9/10/2018,110.35,110.78,109.97,110.15,110.15,"31,250"
9/7/2018,108.75,110.1,108.57,109.95,109.95,"29,584"
9/6/2018,109.25,109.43,108.63,108.9,108.9,"23,768"
9/5/2018,110,110.1,108.7,109.05,109.05,"28,534"
9/4/2018,108.68,110.57,108.18,109.88,109.88,"35,621"
8/31/2018,109.47,109.97,106.8,106.8,106.8,-
8/30/2018,109,110.4,109,109.8,109.8,741
8/29/2018,107.8,109.2,107.38,109.18,109.18,"1,008"
8/28/2018,108.43,108.43,106.7,107.8,107.8,676
8/27/2018,106.07,108.45,105.7,108.2,108.2,958
8/24/2018,107.63,108.03,106,106.25,106.25,"1,769"
8/23/2018,108.03,108.2,107.47,107.95,107.95,"1,329"
8/22/2018,109,109,107.68,108.22,108.22,"3,056"
8/21/2018,109.18,109.65,108.8,109.28,109.28,"1,774"
8/20/2018,109.5,109.57,108.75,109.07,109.07,"1,463"
8/17/2018,108.38,109.75,107.97,109.43,109.43,"2,276"
8/16/2018,108.53,109,108.1,108.32,108.32,"1,515"
8/15/2018,107.8,109.07,107.75,108.32,108.32,"1,744"
8/14/2018,107.2,108.07,107.07,107.97,107.97,"1,728"
8/13/2018,107.75,108.13,107.05,107.2,107.2,"2,682"
8/10/2018,108.2,108.72,107.15,108.25,108.25,"2,479"
8/9/2018,109.78,109.78,107.97,108.25,108.25,"4,351"
8/8/2018,110,110.05,109.4,109.82,109.82,"2,554"
8/7/2018,110.6,110.75,109.28,110.07,110.07,"3,968"
8/6/2018,111.1,111.1,110.25,110.4,110.4,"8,493"
8/3/2018,108.53,110.95,108.28,110.68,110.68,"9,337"
8/2/2018,109,109.07,107.97,108.6,108.6,"6,851"
8/1/2018,107.68,109.2,107.5,108.63,108.63,"12,957"
7/31/2018,108.25,108.5,107.55,107.68,107.68,"10,937"
7/30/2018,108.72,109.4,107.9,108.43,108.43,"9,690"
7/27/2018,108.1,109.15,107.45,108.63,108.63,"9,346"
7/26/2018,109.78,110.68,106.8,107.95,107.95,"19,900"
7/25/2018,108.25,109.68,107.75,109.03,109.03,"11,857"
7/24/2018,108.85,108.85,107.7,108.05,108.05,"12,413"
7/23/2018,109.35,109.4,108.45,108.72,108.72,"14,627"
7/20/2018,108.93,109.35,108.28,108.93,108.93,"15,819"
7/19/2018,109.05,109.3,108.55,108.9,108.9,"15,514"
7/18/2018,106.68,109.15,106.35,108.95,108.95,"26,474"
7/17/2018,107.47,107.6,106.13,106.43,106.43,"20,365"
7/16/2018,105.25,107.55,104.8,106.93,106.93,"36,107"
7/13/2018,105.25,105.3,103.95,104.55,104.55,"33,582"
7/12/2018,104.18,106.07,104.18,105.03,105.03,"38,360"
7/11/2018,105.45,105.5,102.7,103.85,103.85,"47,940"
7/10/2018,106.35,106.65,105.1,105.45,105.45,"37,385"
7/9/2018,106.85,107.32,105.78,106.13,106.13,"31,558"
7/6/2018,106.78,108.22,106.25,106.38,106.38,"36,720"
7/5/2018,107.38,107.57,106.3,106.38,106.38,"25,240"
7/3/2018,-,-,-,-,-,-
7/2/2018,107.18,108.45,106.47,106.9,106.9,"39,053"
6/29/2018,108.1,109.9,107,107,107,"28,168"
6/28/2018,106.85,108.35,106.72,108.2,108.2,"1,105"
6/27/2018,105.95,107.18,105.95,107.03,107.03,"1,315"
6/26/2018,106.05,106.57,105.75,105.93,105.93,"1,016"
6/25/2018,107.5,107.68,105.9,105.97,105.97,"1,433"
6/22/2018,108.57,108.7,107.9,108.28,108.28,"2,441"
6/21/2018,109,109.15,108.25,108.65,108.65,"1,823"
6/20/2018,108.53,109.6,108.15,109.03,109.03,"1,455"
6/19/2018,108,109.15,106.72,108.53,108.53,"2,076"
6/18/2018,108.6,108.78,107.55,108.3,108.3,"1,068"
6/15/2018,105.75,109.15,105.15,108.45,108.45,"3,275"
6/14/2018,107.93,108.1,105.7,106.25,106.25,"3,225"
6/13/2018,108.55,108.7,107.75,107.93,107.93,"1,358"
6/12/2018,108.7,109,108.05,108.53,108.53,"1,551"
6/11/2018,110.63,110.65,108.1,108.65,108.65,"2,627"
6/8/2018,108.7,110.45,108.68,110.03,110.03,"3,175"
6/7/2018,109,109.2,108.1,108.38,108.38,"3,492"
6/6/2018,107.38,109.35,107.38,108.3,108.3,"6,391"
6/5/2018,105.2,107.5,105.07,107.2,107.2,"7,103"
6/4/2018,105,105.88,104.6,104.72,104.72,"6,931"
6/1/2018,105.25,105.78,104.55,104.9,104.9,"10,798"
5/31/2018,106.32,106.65,103.32,105.05,105.05,"14,439"
5/30/2018,103.05,106.13,102.85,106.13,106.13,"15,218"
5/29/2018,104.65,104.7,102.85,103.13,103.13,"12,470"
5/25/2018,104.4,104.95,103.72,104.65,104.65,"9,295"
5/24/2018,105.63,105.72,104.25,104.4,104.4,"8,951"
5/23/2018,104.5,105.95,104.47,105.45,105.45,"13,406"
5/22/2018,105,105.22,104.13,104.9,104.9,"7,770"
5/21/2018,103.4,105.4,103.32,104.93,104.93,"14,911"
5/18/2018,103.3,103.8,102.28,102.4,102.4,"13,145"
5/17/2018,102,103.57,101.38,103.05,103.05,"24,187"
5/16/2018,102.5,103.75,101.65,101.82,101.82,"26,851"
5/15/2018,104.53,104.57,102.22,102.97,102.97,"36,780"
5/14/2018,106.85,106.85,104.63,104.63,104.63,"35,184"
5/11/2018,107.85,108.05,106.15,107.63,107.63,"46,681"
5/10/2018,105.47,108.1,104.97,107.53,107.53,"50,265"
5/9/2018,106.63,107.1,105.35,105.68,105.68,"46,862"
5/8/2018,105.45,106.93,104.6,106.3,106.3,"40,430"
5/7/2018,106.05,106.28,104.85,105.18,105.18,"30,127"
5/4/2018,107,107.1,105.82,106.05,106.05,"24,133"
5/3/2018,105,107.57,104.5,106.53,106.53,"39,286"
